tournament,stage,match_type,match_name,map,player,team,agents,rating,acs,kills,deaths,assists,kd,kast,adr,hs,fk,fd,fkd,side,k2,k3,k4,k5,v1,v2,v3,v4,v5,econ,plants,defuses,won,score,opp_score,role
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,Lysoar,Xi Lai Gaming,omen,1.36,209.0,10.0,5.0,3.0,5.0,91.0,136.0,35.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,10,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,Lysoar,Xi Lai Gaming,omen,1.12,240.0,11.0,9.0,2.0,2.0,92.0,146.0,45.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,10,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,happywei,Xi Lai Gaming,astra,1.03,178.0,15.0,14.0,9.0,1.0,74.0,111.0,25.0,2.0,2.0,0.0,both,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,3.0,1.0,0,10,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,happywei,Xi Lai Gaming,astra,0.96,166.0,7.0,6.0,6.0,1.0,82.0,111.0,24.0,2.0,1.0,1.0,attack,,,,,,,,,,,,,0,10,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,happywei,Xi Lai Gaming,astra,1.09,190.0,8.0,8.0,3.0,0.0,67.0,110.0,26.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,10,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,Rarga,Xi Lai Gaming,yoru,0.94,241.0,19.0,20.0,7.0,-1.0,83.0,161.0,29.0,7.0,2.0,5.0,both,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0,10,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,Rarga,Xi Lai Gaming,yoru,1.73,379.0,15.0,8.0,4.0,7.0,91.0,243.0,31.0,5.0,0.0,5.0,attack,,,,,,,,,,,,,0,10,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,Rarga,Xi Lai Gaming,yoru,0.21,117.0,4.0,12.0,3.0,-8.0,75.0,85.0,25.0,2.0,2.0,0.0,defend,,,,,,,,,,,,,0,10,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,WsLeo,Xi Lai Gaming,sova,0.84,169.0,13.0,16.0,9.0,-3.0,83.0,111.0,36.0,2.0,1.0,1.0,both,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,0.0,0,10,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,WsLeo,Xi Lai Gaming,sova,0.88,164.0,6.0,6.0,6.0,0.0,91.0,114.0,41.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,0,10,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,WsLeo,Xi Lai Gaming,sova,0.8,174.0,7.0,10.0,3.0,-3.0,75.0,109.0,31.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,0,10,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,NoMan,Xi Lai Gaming,waylay,0.76,131.0,13.0,16.0,1.0,-3.0,78.0,94.0,52.0,3.0,2.0,1.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0,10,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,NoMan,Xi Lai Gaming,waylay,0.92,124.0,6.0,6.0,0.0,0.0,82.0,106.0,54.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,0,10,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,NoMan,Xi Lai Gaming,waylay,0.61,137.0,7.0,10.0,1.0,-3.0,75.0,82.0,50.0,2.0,2.0,0.0,defend,,,,,,,,,,,,,0,10,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,keiko,Mega Minors,omen,1.29,284.0,23.0,17.0,5.0,6.0,74.0,178.0,48.0,4.0,1.0,3.0,both,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,1,13,10,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,keiko,Mega Minors,omen,1.19,301.0,12.0,9.0,3.0,3.0,92.0,171.0,60.0,3.0,0.0,3.0,attack,,,,,,,,,,,,,1,13,10,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,keiko,Mega Minors,omen,1.4,267.0,11.0,8.0,2.0,3.0,55.0,185.0,38.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,10,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,brawk,Mega Minors,sova,1.02,209.0,17.0,17.0,6.0,0.0,74.0,145.0,23.0,1.0,1.0,0.0,both,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,3.0,1.0,1,13,10,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,brawk,Mega Minors,sova,1.36,276.0,12.0,8.0,4.0,4.0,83.0,178.0,23.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,10,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,brawk,Mega Minors,sova,0.64,137.0,5.0,9.0,2.0,-4.0,64.0,109.0,22.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,1,13,10,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,Ethan,Mega Minors,tejo,0.96,136.0,10.0,14.0,8.0,-4.0,65.0,98.0,18.0,1.0,2.0,-1.0,both,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,4.0,1.0,1,13,10,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,Ethan,Mega Minors,tejo,1.34,175.0,8.0,5.0,4.0,3.0,83.0,112.0,21.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,10,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,Ethan,Mega Minors,tejo,0.53,94.0,2.0,9.0,4.0,-7.0,45.0,83.0,14.0,0.0,2.0,-2.0,defend,,,,,,,,,,,,,1,13,10,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,skuba,Mega Minors,viper,0.81,141.0,13.0,16.0,3.0,-3.0,70.0,92.0,43.0,0.0,5.0,-5.0,both,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,1,13,10,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,skuba,Mega Minors,viper,0.8,116.0,6.0,6.0,2.0,0.0,83.0,74.0,38.0,0.0,2.0,-2.0,attack,,,,,,,,,,,,,1,13,10,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,skuba,Mega Minors,viper,0.82,170.0,7.0,10.0,1.0,-3.0,55.0,111.0,47.0,0.0,3.0,-3.0,defend,,,,,,,,,,,,,1,13,10,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,mada,Mega Minors,waylay,0.68,165.0,12.0,19.0,5.0,-7.0,78.0,104.0,29.0,2.0,5.0,-3.0,both,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1,13,10,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,mada,Mega Minors,waylay,0.56,147.0,6.0,9.0,3.0,-3.0,92.0,86.0,28.0,1.0,3.0,-2.0,attack,,,,,,,,,,,,,1,13,10,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,Xi Lai Gaming vs NRG,Abyss,mada,Mega Minors,waylay,0.81,185.0,6.0,10.0,2.0,-4.0,64.0,124.0,30.0,1.0,2.0,-1.0,defend,,,,,,,,,,,,,1,13,10,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,leaf,G2 Esports,viper,1.26,254.0,20.0,16.0,5.0,4.0,64.0,156.0,27.0,3.0,1.0,2.0,both,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,1.0,0,9,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,leaf,G2 Esports,viper,1.21,235.0,10.0,9.0,2.0,1.0,58.0,148.0,27.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,0,9,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,leaf,G2 Esports,viper,1.32,278.0,10.0,7.0,3.0,3.0,70.0,165.0,27.0,2.0,1.0,1.0,defend,,,,,,,,,,,,,0,9,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,valyn,G2 Esports,astra,1.21,245.0,18.0,15.0,10.0,3.0,91.0,167.0,29.0,0.0,1.0,-1.0,both,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,0.0,0,9,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,valyn,G2 Esports,astra,1.29,251.0,10.0,9.0,6.0,1.0,83.0,163.0,34.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,9,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,valyn,G2 Esports,astra,1.12,239.0,8.0,6.0,4.0,2.0,100.0,171.0,23.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,9,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,trent,G2 Esports,fade,1.04,187.0,16.0,14.0,4.0,2.0,64.0,122.0,25.0,3.0,1.0,2.0,both,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,1.0,0,9,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,trent,G2 Esports,fade,0.76,154.0,7.0,9.0,0.0,-2.0,42.0,93.0,17.0,2.0,0.0,2.0,attack,,,,,,,,,,,,,0,9,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,trent,G2 Esports,fade,1.37,228.0,9.0,5.0,4.0,4.0,90.0,158.0,31.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,0,9,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,jawgemo,G2 Esports,neon,0.65,189.0,15.0,20.0,3.0,-5.0,77.0,115.0,27.0,4.0,6.0,-2.0,both,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0,9,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,jawgemo,G2 Esports,neon,0.04,80.0,3.0,12.0,0.0,-9.0,67.0,50.0,44.0,3.0,5.0,-2.0,attack,,,,,,,,,,,,,0,9,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,jawgemo,G2 Esports,neon,1.41,320.0,12.0,8.0,3.0,4.0,90.0,193.0,24.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,0,9,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,BABYBAY,G2 Esports,waylay,0.56,124.0,9.0,17.0,6.0,-8.0,59.0,91.0,12.0,0.0,3.0,-3.0,both,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0,9,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,BABYBAY,G2 Esports,waylay,0.73,170.0,7.0,10.0,2.0,-3.0,58.0,121.0,16.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,9,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,BABYBAY,G2 Esports,waylay,0.35,69.0,2.0,7.0,4.0,-5.0,60.0,55.0,5.0,0.0,2.0,-2.0,defend,,,,,,,,,,,,,0,9,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,invy,Paper Rex,fade,1.26,226.0,17.0,14.0,3.0,3.0,73.0,159.0,28.0,3.0,0.0,3.0,both,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,1,13,9,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,invy,Paper Rex,fade,1.34,220.0,9.0,6.0,0.0,3.0,70.0,150.0,36.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,9,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,invy,Paper Rex,fade,1.2,232.0,8.0,8.0,3.0,0.0,75.0,167.0,22.0,3.0,0.0,3.0,defend,,,,,,,,,,,,,1,13,9,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,f0rsakeN,Paper Rex,omen,1.18,235.0,18.0,15.0,8.0,3.0,82.0,163.0,25.0,2.0,1.0,1.0,both,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,1,13,9,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,f0rsakeN,Paper Rex,omen,1.08,212.0,7.0,8.0,4.0,-1.0,80.0,139.0,35.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,9,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,f0rsakeN,Paper Rex,omen,1.25,255.0,11.0,7.0,4.0,4.0,83.0,184.0,21.0,2.0,1.0,1.0,defend,,,,,,,,,,,,,1,13,9,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,d4v41,Paper Rex,viper,1.11,218.0,17.0,15.0,7.0,2.0,68.0,168.0,30.0,2.0,3.0,-1.0,both,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,1.0,1.0,1,13,9,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,d4v41,Paper Rex,viper,0.83,165.0,5.0,8.0,6.0,-3.0,60.0,133.0,33.0,1.0,2.0,-1.0,attack,,,,,,,,,,,,,1,13,9,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,d4v41,Paper Rex,viper,1.35,264.0,12.0,7.0,1.0,5.0,75.0,198.0,28.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,9,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,something,Paper Rex,yoru,1.0,191.0,17.0,16.0,1.0,1.0,55.0,118.0,29.0,2.0,2.0,0.0,both,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,1,13,9,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,something,Paper Rex,yoru,0.5,122.0,5.0,9.0,0.0,-4.0,40.0,69.0,33.0,2.0,0.0,2.0,attack,,,,,,,,,,,,,1,13,9,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,something,Paper Rex,yoru,1.41,249.0,12.0,7.0,1.0,5.0,67.0,159.0,28.0,0.0,2.0,-2.0,defend,,,,,,,,,,,,,1,13,9,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,Jinggg,Paper Rex,raze,0.69,166.0,13.0,18.0,1.0,-5.0,64.0,116.0,23.0,3.0,4.0,-1.0,both,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,1,13,9,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,Jinggg,Paper Rex,raze,0.81,216.0,7.0,10.0,1.0,-3.0,60.0,161.0,29.0,3.0,2.0,1.0,attack,,,,,,,,,,,,,1,13,9,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Split,Jinggg,Paper Rex,raze,0.59,126.0,6.0,8.0,0.0,-2.0,67.0,79.0,15.0,0.0,2.0,-2.0,defend,,,,,,,,,,,,,1,13,9,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,valyn,G2 Esports,astra,1.12,218.0,13.0,14.0,9.0,-1.0,72.0,152.0,35.0,2.0,0.0,2.0,both,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,0.0,0,5,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,valyn,G2 Esports,astra,1.5,249.0,11.0,8.0,8.0,3.0,83.0,163.0,45.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,0,5,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,valyn,G2 Esports,astra,0.34,158.0,2.0,6.0,1.0,-4.0,50.0,128.0,17.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,0,5,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,trent,G2 Esports,skye,1.03,190.0,11.0,14.0,12.0,-3.0,72.0,121.0,29.0,0.0,2.0,-2.0,both,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,5.0,0.0,0,5,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,trent,G2 Esports,skye,1.45,251.0,10.0,8.0,9.0,2.0,83.0,161.0,29.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,5,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,trent,G2 Esports,skye,0.19,69.0,1.0,6.0,3.0,-5.0,50.0,40.0,33.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,5,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,jawgemo,G2 Esports,iso,0.9,230.0,14.0,17.0,2.0,-3.0,72.0,156.0,26.0,4.0,2.0,2.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0,5,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,jawgemo,G2 Esports,iso,1.0,247.0,11.0,11.0,1.0,0.0,75.0,168.0,28.0,4.0,2.0,2.0,attack,,,,,,,,,,,,,0,5,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,jawgemo,G2 Esports,iso,0.71,197.0,3.0,6.0,1.0,-3.0,67.0,132.0,22.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,5,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,leaf,G2 Esports,viper,0.59,145.0,9.0,16.0,4.0,-7.0,56.0,98.0,16.0,2.0,1.0,1.0,both,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0,5,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,leaf,G2 Esports,viper,0.61,147.0,6.0,10.0,3.0,-4.0,58.0,93.0,17.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,5,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,leaf,G2 Esports,viper,0.54,144.0,3.0,6.0,1.0,-3.0,50.0,110.0,14.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,0,5,13,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,BABYBAY,G2 Esports,waylay,0.48,153.0,8.0,17.0,3.0,-9.0,61.0,102.0,19.0,4.0,1.0,3.0,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0,5,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,BABYBAY,G2 Esports,waylay,0.3,111.0,3.0,11.0,3.0,-8.0,50.0,78.0,18.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,5,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,BABYBAY,G2 Esports,waylay,0.86,237.0,5.0,6.0,0.0,-1.0,83.0,152.0,20.0,3.0,0.0,3.0,defend,,,,,,,,,,,,,0,5,13,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,f0rsakeN,Paper Rex,viper,1.72,368.0,23.0,11.0,8.0,12.0,83.0,236.0,40.0,2.0,1.0,1.0,both,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1,13,5,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,f0rsakeN,Paper Rex,viper,2.35,426.0,10.0,2.0,2.0,8.0,83.0,249.0,42.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,5,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,f0rsakeN,Paper Rex,viper,1.41,340.0,13.0,9.0,6.0,4.0,83.0,229.0,39.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,5,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,d4v41,Paper Rex,vyse,1.4,272.0,18.0,11.0,6.0,7.0,67.0,187.0,36.0,0.0,1.0,-1.0,both,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,2.0,2.0,1,13,5,sentinel
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,d4v41,Paper Rex,vyse,1.63,299.0,7.0,3.0,2.0,4.0,67.0,186.0,60.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,5,sentinel
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,d4v41,Paper Rex,vyse,1.28,259.0,11.0,8.0,4.0,3.0,67.0,188.0,28.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,5,sentinel
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,invy,Paper Rex,fade,1.18,204.0,14.0,10.0,2.0,4.0,78.0,136.0,37.0,1.0,2.0,-1.0,both,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,3.0,0.0,1,13,5,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,invy,Paper Rex,fade,1.75,242.0,6.0,2.0,0.0,4.0,83.0,192.0,60.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,5,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,invy,Paper Rex,fade,0.9,186.0,8.0,8.0,2.0,0.0,75.0,108.0,29.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,5,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,Jinggg,Paper Rex,omen,1.14,229.0,14.0,11.0,9.0,3.0,83.0,153.0,33.0,2.0,1.0,1.0,both,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1,13,5,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,Jinggg,Paper Rex,omen,1.38,269.0,5.0,3.0,5.0,2.0,83.0,185.0,43.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,5,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,Jinggg,Paper Rex,omen,1.01,210.0,9.0,8.0,4.0,1.0,83.0,136.0,27.0,2.0,1.0,1.0,defend,,,,,,,,,,,,,1,13,5,controller
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,something,Paper Rex,waylay,0.71,133.0,9.0,12.0,1.0,-3.0,78.0,92.0,29.0,1.0,7.0,-6.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,1,13,5,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,something,Paper Rex,waylay,0.35,63.0,2.0,4.0,0.0,-2.0,67.0,48.0,67.0,0.0,3.0,-3.0,attack,,,,,,,,,,,,,1,13,5,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,G2 Esports vs Paper Rex,Corrode,something,Paper Rex,waylay,0.89,168.0,7.0,8.0,1.0,-1.0,83.0,114.0,25.0,1.0,4.0,-3.0,defend,,,,,,,,,,,,,1,13,5,duelist
Valorant Masters Santiago 2026,Swiss Stage,Round 1,T1 vs Team Liquid,Breeze,stax,T1,sova,1.56,265.0,21.0,13.0,2.0,8.0,62.0,184.0,39.0,1.0,0.0,1.0,both,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,83.0,7.0,1.0,0,8,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,T1 vs Team Liquid,Breeze,stax,T1,sova,1.72,308.0,14.0,8.0,1.0,6.0,50.0,196.0,36.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,8,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,T1 vs Team Liquid,Breeze,stax,T1,sova,1.34,208.0,7.0,5.0,1.0,2.0,78.0,167.0,46.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,0,8,13,initiator
Valorant Masters Santiago 2026,Swiss Stage,Round 1,T1 vs Team Liquid,Breeze,Munchkin,T1,viper,1.01,216.0,14.0,15.0,7.0,-1.0,67.0,139.0,25.0,3.0,2.0,1.0,both,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,2.0,0,8,13,controller
